X,Y,Field1,Object_ID,SYS_CODE,LOC_NAME,BED_CODE,MAN_NAME,DES_TYPE,CAT_DES,BLD_CODE,ADDRESS,ST_CODE,LAT,LON,COM_DIST,COUN_DIS,CENSUS_TRA,BOR_BLOCK,NTA,NTA_NAME,ADM_DIST,DBN_CODE,DBN_CODE_X,DBN_CODE_Y,SCH_NAME,YEAR,TOT_ENRO,GRADE_PK,GRADE_K,GRADE_1,GRADE_2,GRADE_3,GRADE_4,GRADE_5,GRADE_6,GRADE_7,GRADE_8,GRADE_9,GRADE_10,GRADE_11,GRADE_12,NUM_POV,PERC_POV,ECON_IND
990877.535226746,200961.732789042,899,M696,0.00000000000,Bard High School Early College,310000000000.00000000000,DOE,General Academic,High school,M097,525 EAST HOUSTON STREET,NY,40.71827600000,-73.97609300000,103,2,1002,0.00000000000,MN28,Lower East Side,,01M696,-119.05249792500,13257997358600000.00000000000,Bard High School Early College,2018-19,615,0,0,0,0,0,0,0,0,0,0,173,169,128,145,247,40%,39%
999631.582407109,229065.944691815,901,M704,0.00000000000,Harbor Science and Arts Charter School,310000000000.00000000000,Charter,General Academic,K-8,MAIV,132 EAST 111 STREET,NY,40.79540400000,-73.94444900000,111,8,17200,0.00000000000,MN33,East Harlem South,OFFICE OF CHARTER SCHOOLS,84M704,0.00000000000,0.00000000000,Harbor Science and Arts Charter School,2018-19,283,0,27,24,31,35,32,29,34,35,36,0,0,0,0,216,76%,80%
999783.527475116,227436.73729104,902,M705,0.00000000000,Amber Charter School,310000000000.00000000000,Charter,General Academic,Elementary,M170,220 EAST 106 STREET,NY,40.79093200000,-73.94390400000,111,8,17000,0.00000000000,MN33,East Harlem South,OFFICE OF CHARTER SCHOOLS,84M705,0.00000000000,0.00000000000,Amber Charter School,2018-19,520,0,115,101,91,80,68,65,0,0,0,0,0,0,0,428,82%,79%
979859.474563641,196344.797306081,903,M707,0.00000000000,John V. Lindsay Wildcat Academy Charter School,310000000000.00000000000,Charter,Transfer School,High school,MAEG,17 BATTERY PLACE,NY,40.70560500000,-74.01583700000,101,1,1300,0.00000000000,MN25,Battery Park City-Lower Manhattan,OFFICE OF CHARTER SCHOOLS,84M707,0.00000000000,0.00000000000,John V. Lindsay Wildcat Academy Charter School,2018-19,503,0,0,0,0,0,0,0,0,0,0,166,101,178,58,424,84%,88%
1002838.5155246,228623.701993326,910,M825,0.00000000000,Isaac Newton Middle School for Math & Science,310000000000.00000000000,DOE,General Academic,Junior High-Intermediate-Middle,M435,260 PLEASANT AVENUE,NY,40.79418400000,-73.93286800000,111,8,17800,0.00000000000,MN34,East Harlem North,COMMUNITY SCHOOL DISTRICT 04,04M825,-2.91060000574,10307151725100000.00000000000,Isaac Newton Middle School for Math & Science,2018-19,240,0,0,0,0,0,0,0,99,82,59,0,0,0,0,212,88%,89%
1000611.40171945,225479.713326436,918,M964,0.00000000000,Central Park East II,310000000000.00000000000,DOE,General Academic,K-8,M050,433 EAST 100 STREET,NY,40.78555900000,-73.94091900000,111,8,16200,0.00000000000,MN33,East Harlem South,COMMUNITY SCHOOL DISTRICT 04,04M964,143.02321732900,11822150346100000.00000000000,Central Park East II,2018-19,483,31,41,44,48,52,57,57,49,55,49,0,0,0,0,248,51%,64%
1041237.41177055,155880.800305216,954,Q042,0.00000000000,P.S./M.S 042 R. Vernam,343000000000.00000000000,DOE,General Academic,K-8,Q042,488 BEACH ��������������,NY,40.59435800000,-73.79480400000,414,31,96400,0.00000000000,QN12,Hammels-Arverne-Edgemere,COMMUNITY SCHOOL DISTRICT 27,27Q042,-25.48874388500,0.00037881378,P.S./M.S 042 R. Vernam,2018-19,642,57,57,71,75,65,73,62,69,51,62,0,0,0,0,609,95%,88%
1050602.42210878,155584.661289814,955,Q043,0.00000000000,P.S. 043,343000000000.00000000000,DOE,General Academic,K-8,Q043,160 BEACH ��������������,NY,40.59348000000,-73.76108600000,414,31,99802,0.00000000000,QN15,Far Rockaway-Bayswater,COMMUNITY SCHOOL DISTRICT 27,27Q043,-25.48874388500,0.00038783316,P.S. 043,2018-19,896,88,83,83,91,97,103,120,87,78,66,0,0,0,0,836,93%,86%
1033928.53820103,160279.683796291,958,Q047,0.00000000000,P.S. 047 Chris Galas,343000000000.00000000000,DOE,General Academic,K-8,Q047,9 POWER ROAD,NY,40.60647600000,-73.82108900000,414,32,107201,0.00000000000,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,COMMUNITY SCHOOL DISTRICT 27,27Q047,-25.48874388500,0.00042391066,P.S. 047 Chris Galas,2018-19,244,31,20,29,28,20,35,29,26,15,11,0,0,0,0,106,43%,35%
996116.493183645,210469.858119386,988,Q078,0.00000000000,P.S./I.S. 78Q,343000000000.00000000000,DOE,General Academic,K-8,Q868,48-09 CENTER BOULEVARD,NY,40.74436800000,-73.95717700000,402,26,100,0.00000000000,QN31,Hunters Point-Sunnyside-West Maspeth,COMMUNITY SCHOOL DISTRICT 30,30Q078,-7.48874388521,0.00070351131,P.S./I.S. 78Q,2018-19,737,37,99,116,87,92,84,85,50,43,44,0,0,0,0,171,23%,20%
1045080.4657752,156455.90516212,1014,Q105,0.00000000000,P.S. 105 The Bay School,343000000000.00000000000,DOE,General Academic,K-8,Q105,420 BEACH ��������������,NY,40.59591100000,-73.78096100000,414,31,97203,0.00000000000,QN12,Hammels-Arverne-Edgemere,COMMUNITY SCHOOL DISTRICT 27,27Q105,-25.48873492590,0.00004509688,P.S. 105 The Bay School,2018-19,832,34,91,85,73,82,111,94,97,83,82,0,0,0,0,735,88%,93%
1049001.51893231,156038.670572542,1015,Q106,0.00000000000,Lighthouse Elementary School,343000000000.00000000000,DOE,General Academic,Elementary,Q106,180 BEACH ��������������,NY,40.59473800000,-73.76684600000,414,31,99200,0.00000000000,QN12,Hammels-Arverne-Edgemere,COMMUNITY SCHOOL DISTRICT 27,27Q106,-25.48873492590,0.00005411626,Lighthouse Elementary School,2018-19,209,17,26,33,38,20,43,32,0,0,0,0,0,0,0,199,95%,95%
1024706.61249347,149724.838512827,1023,Q114,0.00000000000,P.S./M.S. 114 Belle Harbor,343000000000.00000000000,DOE,General Academic,K-8,Q114,134-01 CRONSTON AVENUE,NY,40.57755200000,-73.85436400000,414,32,92800,0.00000000000,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,COMMUNITY SCHOOL DISTRICT 27,27Q114,-25.48873492590,0.00012627126,P.S./M.S. 114 Belle Harbor,2018-19,678,36,95,78,89,83,104,76,48,28,41,0,0,0,0,174,26%,17%
1003643.60607898,218358.860748804,1035,Q126,0.00000000000,Albert Shanker School for Visual and Performing Ar,343000000000.00000000000,DOE,General Academic,Junior High-Intermediate-Middle,Q126,31-51 21 STREET,NY,40.76600800000,-73.92999000000,401,22,7700,0.00000000000,QN70,Astoria,COMMUNITY SCHOOL DISTRICT 30,30Q126,-7.48873492592,0.00023450377,Albert Shanker School for Visual and Performing Ar,2018-19,692,0,0,0,0,0,0,0,221,238,233,0,0,0,0,587,85%,79%
1030057.64112458,179965.80694897,1054,Q146,0.00000000000,P.S. 146 Howard Beach,343000000000.00000000000,DOE,General Academic,K-8,Q146,98-01 159 AVENUE,NY,40.66053100000,-73.83489600000,410,32,88400,0.00000000000,QN57,Lindenwood-Howard Beach,COMMUNITY SCHOOL DISTRICT 27,27Q146,-25.48873492600,0.00041489129,P.S. 146 Howard Beach,2018-19,623,33,51,51,55,75,78,87,66,72,55,0,0,0,0,290,47%,28%
1003890.63025144,220150.850333402,1078,Q171,0.00000000000,P.S. 171 Peter G. Van Alst,343000000000.00000000000,DOE,General Academic,Elementary,Q171,14-14 29 AVENUE,NY,40.77092600000,-73.92909300000,401,22,8300,0.00000000000,QN71,Old Astoria,COMMUNITY SCHOOL DISTRICT 30,30Q171,-7.48873492616,0.00064037569,P.S. 171 Peter G. Van Alst,2018-19,465,50,68,68,65,69,63,82,0,0,0,0,0,0,0,429,92%,87%
1038169.42791611,154001.899337226,1088,Q183,0.00000000000,P.S. 183 Dr. Richard R. Green,343000000000.00000000000,DOE,General Academic,K-8,Q183,2-45 BEACH ��������������,NY,40.58922000000,-73.80586600000,414,31,94202,0.00000000000,QN12,Hammels-Arverne-Edgemere,COMMUNITY SCHOOL DISTRICT 27,27Q183,-25.48873492630,0.00074860820,P.S. 183 Dr. Richard R. Green,2018-19,484,41,44,66,46,41,47,54,52,47,46,0,0,0,0,439,91%,88%
1057610.41039886,177158.79730249,1099,Q195,0.00000000000,P.S. 195 William Haberle,343000000000.00000000000,DOE,General Academic,Elementary,Q195,253-50 149 AVENUE,NY,40.65264100000,-73.73561800000,413,31,66400,0.00000000000,QN05,Rosedale,COMMUNITY SCHOOL DISTRICT 29,29Q195,-13.48873492640,0.00085684071,P.S. 195 William Haberle,2018-19,531,52,79,76,78,86,83,77,0,0,0,0,0,0,0,441,83%,55%
1055305.46265144,157850.940960631,1101,Q197,0.00000000000,P.S. 197 The Ocean School,343000000000.00000000000,DOE,General Academic,Elementary,Q197,825 HICKSVILLE ROAD,NY,40.59966400000,-73.74412800000,414,31,101002,0.00000000000,QN15,Far Rockaway-Bayswater,COMMUNITY SCHOOL DISTRICT 27,27Q197,-25.48873492640,0.00087487946,P.S. 197 The Ocean School,2018-19,523,81,73,68,64,65,101,71,0,0,0,0,0,0,0,499,95%,82%
1027566.6174309,178942.941619978,1110,Q207,0.00000000000,P.S. 207 Rockwood Park,343000000000.00000000000,DOE,General Academic,K-8,Q207,159-15 88 STREET,NY,40.65773600000,-73.84388100000,410,32,89200,0.00000000000,QN57,Lindenwood-Howard Beach,COMMUNITY SCHOOL DISTRICT 27,27Q207,-25.48872596690,0.00006313563,P.S. 207 Rockwood Park,2018-19,690,78,74,76,72,64,79,69,64,46,68,0,0,0,0,203,29%,15%
1025691.51924745,181734.800256107,1131,Q232,0.00000000000,P.S. 232 Lindenwood,343000000000.00000000000,DOE,General Academic,K-8,Q232,153-23 83 STREET,NY,40.66540800000,-73.85062200000,410,32,6202,0.00000000000,QN57,Lindenwood-Howard Beach,COMMUNITY SCHOOL DISTRICT 27,27Q232,-25.48872596690,0.00028862003,P.S. 232 Lindenwood,2018-19,949,33,86,79,106,97,99,115,121,103,110,0,0,0,0,537,57%,52%
1030783.4196114,219759.794066788,1141,Q242,0.00000000000,P.S. 242 Leonard P. Stavisky Early Childhood Schoo,343000000000.00000000000,DOE,General Academic,Early Childhood,Q242,29-66 137 STREET,NY,40.76975200000,-73.83200500000,407,20,88901,0.00000000000,QN22,Flushing,COMMUNITY SCHOOL DISTRICT 25,25Q242,-37.48872596700,0.00037881379,P.S. 242 Leonard P. Stavisky Early Childhood Schoo,2018-19,397,35,117,97,82,66,0,0,0,0,0,0,0,0,0,263,66%,59%
1049786.6181396,158517.830817737,1154,Q260,0.00000000000,Frederick Douglass Academy VI High School,343000000000.00000000000,DOE,General Academic,High school,Q465,8-21 BAY 25 STREET,NY,40.60153700000,-73.76399500000,414,31,100802,0.00000000000,QN15,Far Rockaway-Bayswater,,27Q260,-25.48872596710,0.00054116256,Frederick Douglass Academy VI High School,2018-19,346,0,0,0,0,0,0,0,0,0,0,112,108,51,75,260,75%,87%
1032769.42023197,152821.773913893,1156,Q262,0.00000000000,Channel View School for Research,343000000000.00000000000,DOE,General Academic,Secondary School,Q410,100-00 BEACH CHANNEL DRIVE,NY,40.58601200000,-73.82531700000,414,32,93800,0.00000000000,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,,27Q262,-25.48872596710,0.00055920131,Channel View School for Research,2018-19,967,0,0,0,0,0,0,0,146,133,135,155,152,127,119,687,71%,63%
1049786.6181396,158517.830817737,1169,Q282,0.00000000000,Knowledge and Power Preparatory Academy VI,343000000000.00000000000,DOE,General Academic,Junior High-Intermediate-Middle,Q465,8-21 BAY 25 STREET,NY,40.60153700000,-73.76399500000,414,31,100802,0.00000000000,QN15,Far Rockaway-Bayswater,COMMUNITY SCHOOL DISTRICT 27,27Q282,-25.48872596730,0.00073958883,Knowledge and Power Preparatory Academy VI,2018-19,264,0,0,0,0,0,0,0,90,91,83,0,0,0,0,223,85%,72%
995560.876524394,209958.07095262,1177,Q291,0.00000000000,Hunters Point Community Middle School,343000000000.00000000000,DOE,General Academic,Junior High-Intermediate-Middle,Q404,1-50 51ST AVENUE,NY,40.74296400000,-73.95918300000,402,26,100,0.00000000000,QN31,Hunters Point-Sunnyside-West Maspeth,COMMUNITY SCHOOL DISTRICT 30,30Q291,-7.48872596734,0.00082076322,Hunters Point Community Middle School,2018-19,427,0,0,0,0,0,0,0,129,146,152,0,0,0,0,229,54%,55%
995560.876524394,209958.07095262,1186,Q301,0.00000000000,Academy for Careers in Television and Film,343000000000.00000000000,DOE,Career Technical,High school,Q404,1-50 51ST AVENUE,NY,40.74296400000,-73.95918300000,402,26,100,0.00000000000,QN31,Hunters Point-Sunnyside-West Maspeth,,30Q301,-7.48871700789,0.00000901938,Academy for Careers in Television and Film,2018-19,562,0,0,0,0,0,0,0,0,0,0,145,146,134,137,313,56%,53%
1049786.6181396,158517.830817737,1187,Q302,0.00000000000,"Queens High School for Information, Research, and",343000000000.00000000000,DOE,General Academic,High school,Q465,8-21 BAY 25 STREET,NY,40.60153700000,-73.76399500000,414,31,100802,0.00000000000,QN15,Far Rockaway-Bayswater,,27Q302,-25.48871700790,0.00001803875,"Queens High School for Information, Research, and",2018-19,466,0,0,0,0,0,0,0,0,0,0,104,118,132,112,322,69%,80%
1049786.6181396,158517.830817737,1194,Q309,0.00000000000,Academy of Medical Technology: A College Board Sch,343000000000.00000000000,DOE,General Academic,Secondary School,Q465,8-21 BAY 25 STREET,NY,40.60153700000,-73.76399500000,414,31,100802,0.00000000000,QN15,Far Rockaway-Bayswater,,27Q309,-25.48871700790,0.00008117439,Academy of Medical Technology: A College Board Sch,2018-19,626,0,0,0,0,0,0,0,81,77,68,123,104,95,78,515,82%,83%
1031169.53076018,150958.753685724,1202,Q317,0.00000000000,Waterside Children's Studio School,343000000000.00000000000,DOE,General Academic,Elementary,Q225,190 BEACH 110 STREET,NY,40.58090700000,-73.83109000000,414,32,93800,0.00000000000,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,COMMUNITY SCHOOL DISTRICT 27,27Q317,-25.48871700790,0.00015332939,Waterside Children's Studio School,2018-19,517,53,79,74,73,71,86,81,0,0,0,0,0,0,0,361,70%,62%
1031169.53076018,150958.753685724,1203,Q318,0.00000000000,Waterside School For Leadership,343000000000.00000000000,DOE,General Academic,Junior High-Intermediate-Middle,Q225,190 BEACH 110 STREET,NY,40.58090700000,-73.83109000000,414,32,93800,0.00000000000,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,COMMUNITY SCHOOL DISTRICT 27,27Q318,-25.48871700790,0.00016234877,Waterside School For Leadership,2018-19,244,0,0,0,0,0,0,0,81,82,81,0,0,0,0,216,89%,78%
1032813.54034248,152286.667396074,1207,Q323,0.00000000000,Scholars' Academy,343000000000.00000000000,DOE,General Academic,Secondary School,Q180,320 BEACH 104TH STREET,NY,40.58454300000,-73.82516200000,414,32,93800,0.00000000000,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,COMMUNITY SCHOOL DISTRICT 27,27Q323,-25.48871700790,0.00020744565,Scholars' Academy,2018-19,1351,0,0,0,0,0,0,0,198,231,231,165,188,181,157,637,47%,33%
1032769.42023197,152821.773913893,1208,Q324,0.00000000000,Rockaway Park High School for Environmental Sustai,343000000000.00000000000,DOE,General Academic,High school,Q410,100-00 BEACH CHANNEL DRIVE,NY,40.58601200000,-73.82531700000,414,32,93800,0.00000000000,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,,27Q324,-25.48871700790,0.00021646503,Rockaway Park High School for Environmental Sustai,2018-19,304,0,0,0,0,0,0,0,0,0,0,107,75,51,71,274,90%,84%
1043502.5237062,155758.697463586,1216,Q333,0.00000000000,Goldie Maple Academy,343000000000.00000000000,DOE,General Academic,K-8,Q198,3-65 BEACH 56 STREET,NY,40.59400800000,-73.78664900000,414,31,97204,0.00000000000,QN12,Hammels-Arverne-Edgemere,COMMUNITY SCHOOL DISTRICT 27,27Q333,-25.48871700790,0.00029763941,Goldie Maple Academy,2018-19,399,36,43,52,50,36,57,40,34,30,21,0,0,0,0,268,67%,73%
1056725.97869768,178311.067825148,1218,Q337,0.00000000000,Success Academy Charter School - Rosedale - New Yo,343000000000.00000000000,Charter,General Academic,Elementary,Q374,147-65 249TH STREET,NY,40.65581100000,-73.73879300000,413,31,66400,0.00000000000,QN05,Rosedale,OFFICE OF CHARTER SCHOOLS,84Q337,0.00000000000,0.00000000000,Success Academy Charter School - Rosedale - New Yo,2018-19,450,0,92,93,91,86,88,0,0,0,0,0,0,0,0,298,66%,49%
1049768.55366064,158007.724498824,1221,Q340,0.00000000000,Challenge Preparatory Charter School,343000000000.00000000000,Charter,General Academic,K-8,QAAT,710 HARTMAN LANE,NY,40.60013700000,-73.76406500000,414,31,100802,0.00000000000,QN15,Far Rockaway-Bayswater,OFFICE OF CHARTER SCHOOLS,84Q340,0.00000000000,0.00000000000,Challenge Preparatory Charter School,2018-19,789,0,98,97,99,96,73,73,77,81,95,0,0,0,0,626,79%,72%
1032769.42023197,152821.773913893,1227,Q351,0.00000000000,Rockaway Collegiate High School,343000000000.00000000000,DOE,General Academic,High school,Q410,100-00 BEACH CHANNEL DRIVE,NY,40.58601200000,-73.82531700000,414,32,93800,0.00000000000,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,,27Q351,-25.48871700800,0.00045998818,Rockaway Collegiate High School,2018-19,306,0,0,0,0,0,0,0,0,0,0,94,92,62,58,247,81%,80%
1032769.42023197,152821.773913893,1237,Q373,0.00000000000,New Visions Charter High School for the Humanities,343000000000.00000000000,Charter,General Academic,High school,Q410,100-00 BEACH CHANNEL DRIVE,NY,40.58601200000,-73.82531700000,414,32,93800,0.00000000000,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,OFFICE OF CHARTER SCHOOLS,84Q373,0.00000000000,0.00000000000,New Visions Charter High School for the Humanities,2018-19,189,0,0,0,0,0,0,0,0,0,0,106,83,0,0,145,77%,69%
1002558.60789272,218311.747576651,1254,Q450,0.00000000000,Long Island City High School,343000000000.00000000000,DOE,General Academic,High school,Q452,14-30 BROADWAY,NY,40.76588100000,-73.93390700000,401,22,4500,0.00000000000,QN70,Astoria,,30Q450,-7.48870804903,0.00045096881,Long Island City High School,2018-19,2252,0,0,0,0,0,0,0,0,0,0,875,561,447,369,1853,82%,79%
956558.562898918,149406.762944588,1298,R002,0.00000000000,I.S. R002 George L. Egbert,353000000000.00000000000,DOE,General Academic,Junior High-Intermediate-Middle,R002,333 MIDLAND AVENUE,NY,40.57672800000,-74.09968500000,502,50,11202,0.00000000000,SI45,New Dorp-Midland Beach,COMMUNITY SCHOOL DISTRICT 31,31R002,-1.48874388488,0.00001803875,I.S. R002 George L. Egbert,2018-19,1064,0,0,0,0,0,0,0,353,386,325,0,0,0,0,736,69%,62%
934774.870138307,160508.070817658,1308,R012,0.00000000000,New Ventures Charter School,353000000000.00000000000,Charter,General Academic,High school,RAHR,1 TELEPORT DRIVE,NY,40.60710400000,-74.17818300000,502,50,29103,0.00000000000,SI05,New Springville-Bloomfield-Travis,OFFICE OF CHARTER SCHOOLS,84R012,0.00000000000,0.00000000000,New Ventures Charter School,2018-19,125,0,0,0,0,0,0,0,0,0,0,2,45,58,20,76,61%,64%
956634.43628156,148703.89389162,1330,R038,0.00000000000,P.S. 038 George Cromwell,353000000000.00000000000,DOE,General Academic,Elementary,R038,421 LINCOLN AVENUE,NY,40.57479900000,-74.09940900000,502,50,11202,0.00000000000,SI45,New Dorp-Midland Beach,COMMUNITY SCHOOL DISTRICT 31,31R038,-1.48874388496,0.00034273628,P.S. 038 George Cromwell,2018-19,364,34,67,55,40,67,42,59,0,0,0,0,0,0,0,253,70%,61%
949703.635696966,143668.669248902,1340,R050,0.00000000000,P.S. 050 Frank Hankinson,353000000000.00000000000,DOE,General Academic,Elementary,R050,200 ADELAIDE AVENUE,NY,40.56095400000,-74.12433200000,503,50,13204,0.00000000000,SI25,Oakwood-Oakwood Beach,COMMUNITY SCHOOL DISTRICT 31,31R050,-1.48874388502,0.00045096879,P.S. 050 Frank Hankinson,2018-19,725,36,92,122,100,118,123,134,0,0,0,0,0,0,0,365,50%,32%
959525.606364593,151524.667598943,1342,R052,0.00000000000,P.S. 052 John C. Thompson,353000000000.00000000000,DOE,General Academic,Elementary,R052,450 BUEL AVENUE,NY,40.58255000000,-74.08901200000,502,50,11201,0.00000000000,SI36,Old Town-Dongan Hills-South Beach,COMMUNITY SCHOOL DISTRICT 31,31R052,-1.48874388503,0.00046900754,P.S. 052 John C. Thompson,2018-19,581,63,96,102,74,82,85,79,0,0,0,0,0,0,0,362,62%,52%
934774.870138307,160508.070817658,1356,R067,0.00000000000,John W. Lavelle Preparatory Charter School,353000000000.00000000000,Charter,General Academic,K-12 all grades,RAHR,1 TELEPORT DRIVE,NY,40.60710400000,-74.17818300000,502,50,29103,0.00000000000,SI05,New Springville-Bloomfield-Travis,OFFICE OF CHARTER SCHOOLS,84R067,0.00000000000,0.00000000000,John W. Lavelle Preparatory Charter School,2018-19,752,0,0,0,0,76,69,74,129,102,80,67,54,57,44,558,74%,69%
934774.870138307,160508.070817658,1359,R070,0.00000000000,Lois and Richard Nicotra Early College Charter Sch,353000000000.00000000000,Charter,General Academic,Secondary School,RAHR,1 TELEPORT DRIVE,NY,40.60710400000,-74.17818300000,502,50,29103,0.00000000000,SI05,New Springville-Bloomfield-Travis,OFFICE OF CHARTER SCHOOLS,84R070,0.00000000000,0.00000000000,Lois and Richard Nicotra Early College Charter Sch,2018-19,83,0,0,0,0,0,0,0,0,0,43,40,0,0,0,58,70%,69%
1044140.57701677,246968.9497336,1503,X175,0.00000000000,P.S. 175 City Island,321000000000.00000000000,DOE,General Academic,K-8,X175,200 CITY ISLAND AVENUE,NY,40.84435300000,-73.78354000000,210,13,51600,0.00000000000,BX10,Pelham Bay-Country Club-City Island,COMMUNITY SCHOOL DISTRICT 11,11X175,-121.48873492600,0.00067645319,P.S. 175 City Island,2018-19,312,0,27,23,35,43,35,25,42,29,53,0,0,0,0,159,51%,38%
1005939.51760516,249836.486446696,1543,X229,0.00000000000,I.S. 229 Roland Patterson,321000000000.00000000000,DOE,General Academic,Junior High-Intermediate-Middle,X229,275 HARLEM RIVER PARK BRIDGE,NY,40.85240000000,-73.92160000000,205,16,5300,0.00000000000,BX36,University Heights-Morris Heights,COMMUNITY SCHOOL DISTRICT 09,09X229,-133.48872596700,0.00026156190,I.S. 229 Roland Patterson,2018-19,243,0,0,0,0,0,0,0,79,83,81,0,0,0,0,228,94%,96%
1005939.51760516,249836.486446696,1574,X274,0.00000000000,The New American Academy at Roberto Clemente State,321000000000.00000000000,DOE,General Academic,Elementary,X229,275 HARLEM RIVER PARK BRIDGE,NY,40.85240000000,-73.92160000000,205,16,5300,0.00000000000,BX36,University Heights-Morris Heights,COMMUNITY SCHOOL DISTRICT 09,09X274,-133.48872596700,0.00066743383,The New American Academy at Roberto Clemente State,2018-19,714,63,97,114,111,117,108,104,0,0,0,0,0,0,0,698,98%,96%
1028637.66894956,245267.659903819,1586,X293,0.00000000000,Renaissance High School for Musical Theater and th,321000000000.00000000000,DOE,General Academic,High school,X405,3000 EAST TREMONT AVENUE,NY,40.83977500000,-73.83958300000,210,13,19400,0.00000000000,BX52,Schuylerville-Throgs Neck-Edgewater Park,,08X293,-139.48872596700,0.00083880197,Renaissance High School for Musical Theater and th,2018-19,460,0,0,0,0,0,0,0,0,0,0,126,120,116,98,329,72%,77%
1028637.66894956,245267.659903819,1610,X320,0.00000000000,Pelham Lab High School,321000000000.00000000000,DOE,General Academic,High school,X405,3000 EAST TREMONT AVENUE,NY,40.83977500000,-73.83958300000,210,13,19400,0.00000000000,BX52,Schuylerville-Throgs Neck-Edgewater Park,,08X320,-139.48871700800,0.00018038752,Pelham Lab High School,2018-19,475,0,0,0,0,0,0,0,0,0,0,143,152,100,80,346,73%,80%
1028637.66894956,245267.659903819,1630,X348,0.00000000000,Schuylerville Preparatory High School,321000000000.00000000000,DOE,General Academic,High school,X405,3000 EAST TREMONT AVENUE,NY,40.83977500000,-73.83958300000,210,13,19400,0.00000000000,BX52,Schuylerville-Throgs Neck-Edgewater Park,,08X348,-139.48871700800,0.00043293005,Schuylerville Preparatory High School,2018-19,360,0,0,0,0,0,0,0,0,0,0,101,105,78,76,246,68%,76%
1028637.66894956,245267.659903819,1631,X349,0.00000000000,Bronx River High School,321000000000.00000000000,DOE,General Academic,High school,X405,3000 EAST TREMONT AVENUE,NY,40.83977500000,-73.83958300000,210,13,19400,0.00000000000,BX52,Schuylerville-Throgs Neck-Edgewater Park,,08X349,-139.48871700800,0.00044194943,Bronx River High School,2018-19,425,0,0,0,0,0,0,0,0,0,0,124,131,117,53,345,81%,85%
1028637.66894956,245267.659903819,1675,X405,0.00000000000,Herbert H. Lehman High School,321000000000.00000000000,DOE,General Academic,High school,X405,3000 EAST TREMONT AVENUE,NY,40.83977500000,-73.83958300000,210,13,19400,0.00000000000,BX52,Schuylerville-Throgs Neck-Edgewater Park,,08X405,-139.48870804900,0.00004509688,Herbert H. Lehman High School,2018-19,794,0,0,0,0,0,0,0,0,0,0,361,183,132,118,615,78%,77%
1017135.412716,238221.628482021,1755,X537,0.00000000000,Bronx Arena High School,321000000000.00000000000,DOE,Transfer School,High school,X972,1440 STORY AVENUE,NY,40.82048600000,-73.88118700000,209,17,2800,0.00000000000,BX09,Soundview-Castle Hill-Clason Point-Harding Park,,08X537,-139.48869909000,0.00033371693,Bronx Arena High School,2018-19,193,0,0,0,0,0,0,0,0,0,0,46,75,50,22,174,90%,89%
1028637.66894956,245267.659903819,1772,X558,0.00000000000,Westchester Square Academy,321000000000.00000000000,DOE,General Academic,High school,X405,3000 EAST TREMONT AVENUE,NY,40.83977500000,-73.83958300000,210,13,19400,0.00000000000,BX52,Schuylerville-Throgs Neck-Edgewater Park,,08X558,-139.48869909000,0.00052312383,Westchester Square Academy,2018-19,554,0,0,0,0,0,0,0,0,0,0,177,153,110,114,439,79%,73%
